	F1norm_rprr	datasetname	homogeneity	knownmodules	method	precision	recall	recovery	relevance	runningtime
169	2.0227770108894245	yeast_gpl2529	0.7000000000000001	minimal	click	0.028655503594933813	0.031851654993552546	0.15374858496635277	0.10680027319372616	234.99157786369324
170	1.9551861875956205	yeast_gpl2529	0.7000000000000001	interconnected	click	0.03373917468567876	0.026780944346397925	0.15267822035491718	0.1086734805088315	234.99157786369324
171	1.424695943553512	yeast_gpl2529	0.75	strict	click	0.031021879103898004	0.018592023388639665	0.17746402753859689	0.09478041304604382	185.2577040195465
172	1.6386170763565684	yeast_gpl2529	0.75	minimal	click	0.022543699425153375	0.01953817815684193	0.15884894069455774	0.0860289886193823	185.2577040195465
173	1.5793829836133522	yeast_gpl2529	0.75	interconnected	click	0.02577654630197584	0.015594460232651453	0.1630533747794201	0.09018870804533606	185.2577040195465
174	0.9789024460660192	yeast_gpl2529	0.8	strict	click	0.023446008654328363	0.010137709357964967	0.12753621398679807	0.07390011499769038	166.2066011428833
175	1.2875241306442982	yeast_gpl2529	0.8	minimal	click	0.018176470262989367	0.012693187427825176	0.13393943725118615	0.07218535479124658	166.2066011428833
176	1.1066842872935723	yeast_gpl2529	0.8	interconnected	click	0.0186098568269881	0.008431608293604599	0.1265676055503858	0.07260012534471706	166.2066011428833
177	0.7160786844372168	yeast_gpl2529	0.8500000000000001	strict	click	0.019678678524099255	0.00618039920576307	0.12384567353511454	0.054051389875593506	138.01685905456543
178	0.9752224904245395	yeast_gpl2529	0.8500000000000001	minimal	click	0.0161367732680785	0.007753559925506861	0.12344404254375685	0.05463740305644589	138.01685905456543
179	0.8214195210260696	yeast_gpl2529	0.8500000000000001	interconnected	click	0.018000517734098154	0.005129766481090984	0.11345088048627872	0.05464383540441511	138.01685905456543
180	0.6148812200313531	yeast_gpl2529	0.9	strict	click	0.04293802909974108	0.005777657951570997	0.12794612794612795	0.033235124371674446	150.8820550441742
181	1.1073029425304455	yeast_gpl2529	0.9	minimal	click	0.057749894287122676	0.011880820575772244	0.14473684210526316	0.040892724783179873	150.8820550441742
182	0.7206591208080628	yeast_gpl2529	0.9	interconnected	click	0.042283980171050686	0.004722985443086801	0.10497237569060773	0.03691256365799486	150.8820550441742
183	0.0	yeast_gpl2529	0.9500000000000001	strict	click	0.0	0.0	0.0	0.0	129.26111006736755
184	0.0	yeast_gpl2529	0.9500000000000001	minimal	click	0.0	0.0	0.0	0.0	129.26111006736755
